bias_counts_metrics_peaks_spearmanr,bias_counts_metrics_peaks_pearsonr,bias_counts_metrics_peaks_mse,bias_profile_metrics_peaks_median_jsd,bias_profile_metrics_peaks_median_norm_jsd,chrombpnet_counts_metrics_peaks_spearmanr,chrombpnet_counts_metrics_peaks_pearsonr,chrombpnet_counts_metrics_peaks_mse,chrombpnet_profile_metrics_peaks_median_jsd,chrombpnet_profile_metrics_peaks_median_norm_jsd,fold,model_name
-0.1718512107681555,-0.4045587445126383,5.445446095615294,0.5874861380362766,0.1905960922250316,0.7541112207410028,0.8253370315475157,0.3415143811042756,0.5693022209774508,0.21290770797568453,0,chrombpnet_model_b0.0
-0.16422280461804012,-0.43182169368313356,5.252463060964555,0.5878563393835136,0.18989972025426274,0.7370542762645047,0.8157688221736339,0.32864098238439465,0.5742234936090541,0.20643445933700505,1,chrombpnet_model_b0.1
-0.1834153932679663,-0.41252578854730965,5.430493717434305,0.5883933003713717,0.18968596925983383,0.75559961443132,0.8233386205816813,0.3436761189652809,0.5717162413495782,0.21022807411208705,2,chrombpnet_model_b0.2
-0.14875167626563507,-0.4025602865088145,5.081018198451348,0.5896577350877961,0.18823701693705486,0.7325021852330099,0.8065000427392572,0.32947695319580433,0.5773136758181763,0.204467261358856,3,chrombpnet_model_b0.3
-0.2661568283427878,-0.45028145630438,6.19901101868533,0.5775229792790451,0.1949028522178894,0.7791127485050989,0.8339723400071057,0.3679816887121172,0.5597982828113892,0.21750945175433425,4,chrombpnet_model_b0.4
